,日期,未加收益总额,当天收益,增加收益总额
631,20171024.0,11000.0,0.0,11000.0
632,20171025.0,11000.0,0.0,11000.0
633,20171026.0,11000.0,0.0,11000.0
634,20171027.0,11000.0,0.0,11000.0
635,20171028.0,11000.0,0.0,11000.0
636,20171029.0,11000.0,0.0,11000.0
637,20171030.0,10500.0,0.0,10500.0
638,20171031.0,10500.0,0.0,10500.0
639,20171101.0,10500.0,0.0,10500.0
640,20171102.0,10500.0,0.0,10500.0
641,20171103.0,10500.0,0.0,10500.0
642,20171104.0,10500.0,0.0,10500.0
643,20171105.0,10500.0,0.0,10500.0
644,20171106.0,10500.0,0.0,10500.0
645,20171107.0,10500.0,0.0,10500.0
646,20171108.0,10500.0,0.0,10500.0
647,20171109.0,10500.0,0.0,10500.0
648,20171110.0,8500.0,0.0,8500.0
649,20171111.0,8500.0,0.0,8500.0
650,20171112.0,8500.0,0.0,8500.0
651,20171113.0,8500.0,0.0,8500.0
652,20171114.0,8500.0,0.0,8500.0
653,20171115.0,8500.0,0.0,8500.0
654,20171116.0,8500.0,0.0,8500.0
655,20171117.0,8500.0,0.0,8500.0
656,20171118.0,8500.0,0.0,8500.0
657,20171119.0,8500.0,0.0,8500.0
658,20171120.0,8500.0,0.0,8500.0
659,20171121.0,8500.0,0.0,8500.0
660,20171122.0,8000.0,0.0,8000.0
661,20171123.0,8000.0,0.0,8000.0
662,20171124.0,8000.0,0.0,8000.0
663,20171125.0,8000.0,0.0,8000.0
664,20171126.0,8000.0,0.0,8000.0
665,20171127.0,8000.0,0.0,8000.0
666,20171128.0,8000.0,0.0,8000.0
667,20171129.0,8000.0,0.0,8000.0
668,20171130.0,8000.0,0.0,8000.0
669,20171201.0,8000.0,0.0,8000.0
670,20171202.0,7500.0,0.0,7500.0
671,20171203.0,7500.0,0.0,7500.0
672,20171204.0,7500.0,0.0,7500.0
673,20171205.0,7500.0,0.0,7500.0
674,20171206.0,7500.0,0.0,7500.0
675,20171207.0,7500.0,0.0,7500.0
676,20171208.0,7500.0,0.0,7500.0
677,20171209.0,7500.0,0.0,7500.0
678,20171210.0,7500.0,0.0,7500.0
679,20171211.0,7500.0,0.0,7500.0
680,20171212.0,7500.0,0.0,7500.0
681,20171213.0,7500.0,0.0,7500.0
682,20171214.0,7500.0,0.0,7500.0
683,20171215.0,7500.0,0.0,7500.0
684,20171216.0,7500.0,0.0,7500.0
685,20171217.0,7500.0,0.0,7500.0
686,20171218.0,7500.0,0.0,7500.0
687,20171219.0,7500.0,0.0,7500.0
688,20171220.0,7500.0,0.0,7500.0
689,20171221.0,7500.0,0.0,7500.0
690,20171222.0,7500.0,0.0,7500.0
691,20171223.0,7500.0,0.0,7500.0
692,20171224.0,7500.0,0.0,7500.0
693,20171225.0,7500.0,0.0,7500.0
694,20171226.0,7500.0,0.0,7500.0
695,20171227.0,7500.0,0.0,7500.0
696,20171228.0,7500.0,0.0,7500.0
697,20171229.0,7500.0,0.0,7500.0
698,20171230.0,7500.0,0.0,7500.0
699,20171231.0,7500.0,0.0,7500.0
700,20180101.0,7500.0,0.0,7500.0
701,20180102.0,7500.0,0.0,7500.0
702,20180103.0,7500.0,0.0,7500.0
703,20180104.0,7500.0,0.0,7500.0
704,20180105.0,7500.0,0.0,7500.0
705,20180106.0,7500.0,0.0,7500.0
706,20180107.0,7500.0,0.0,7500.0
707,20180108.0,7500.0,0.0,7500.0
708,20180109.0,7500.0,0.0,7500.0
709,20180110.0,7500.0,0.0,7500.0
710,20180111.0,7500.0,0.0,7500.0
711,20180112.0,7500.0,0.0,7500.0
712,20180113.0,7500.0,0.0,7500.0
713,20180114.0,7500.0,0.0,7500.0
714,20180115.0,7500.0,0.0,7500.0
715,20180116.0,7500.0,0.0,7500.0
716,20180117.0,7500.0,0.0,7500.0
717,20180118.0,7500.0,0.0,7500.0
718,20180119.0,7500.0,0.0,7500.0
719,20180120.0,7500.0,0.0,7500.0
720,20180121.0,7500.0,0.0,7500.0
721,20180122.0,7500.0,0.0,7500.0
722,20180123.0,7500.0,0.0,7500.0
723,20180124.0,7500.0,0.0,7500.0
724,20180125.0,7500.0,0.0,7500.0
725,20180126.0,7500.0,0.0,7500.0
726,20180127.0,7500.0,0.0,7500.0
727,20180128.0,7500.0,0.0,7500.0
728,20180129.0,7500.0,0.0,7500.0
729,20180130.0,7500.0,0.0,7500.0
730,20180131.0,7500.0,0.0,7500.0
731,20180201.0,7500.0,0.0,7500.0
732,20180202.0,7500.0,0.0,7500.0
733,20180203.0,7500.0,0.0,7500.0
734,20180204.0,7500.0,0.0,7500.0
735,20180205.0,7500.0,0.0,7500.0
736,20180206.0,7500.0,0.0,7500.0
737,20180207.0,7500.0,0.0,7500.0
738,20180208.0,7500.0,0.0,7500.0
739,20180209.0,7500.0,0.0,7500.0
740,20180210.0,7500.0,0.0,7500.0
741,20180211.0,7500.0,0.0,7500.0
742,20180212.0,7500.0,0.0,7500.0
743,20180213.0,7500.0,0.0,7500.0
744,20180214.0,7500.0,0.0,7500.0
745,20180215.0,7500.0,0.0,7500.0
746,20180216.0,10500.0,0.0,10500.0
747,20180217.0,10500.0,0.0,10500.0
748,20180218.0,10500.0,0.0,10500.0
749,20180219.0,10500.0,0.0,10500.0
750,20180220.0,10500.0,0.0,10500.0
751,20180221.0,10500.0,0.0,10500.0
752,20180222.0,10500.0,0.0,10500.0
753,20180223.0,10500.0,0.0,10500.0
754,20180224.0,10500.0,0.0,10500.0
755,20180225.0,10500.0,0.0,10500.0
756,20180226.0,10500.0,0.0,10500.0
757,20180227.0,10500.0,0.0,10500.0
758,20180228.0,10500.0,0.0,10500.0
759,20180301.0,10500.0,0.0,10500.0
760,20180302.0,10500.0,0.0,10500.0
761,20180303.0,10500.0,0.0,10500.0
762,20180304.0,10500.0,0.0,10500.0
763,20180305.0,10500.0,0.0,10500.0
764,20180306.0,10500.0,0.0,10500.0
765,20180307.0,10500.0,0.0,10500.0
766,20180308.0,10500.0,0.0,10500.0
767,20180309.0,10500.0,0.0,10500.0
768,20180310.0,10500.0,0.0,10500.0
769,20180311.0,10500.0,0.0,10500.0
770,20180312.0,10500.0,0.0,10500.0
771,20180313.0,10500.0,0.0,10500.0
772,20180314.0,10500.0,0.0,10500.0
773,20180315.0,10500.0,0.0,10500.0
774,20180316.0,10500.0,0.0,10500.0
775,20180317.0,10500.0,0.0,10500.0
776,20180318.0,10500.0,0.0,10500.0
777,20180319.0,10500.0,0.0,10500.0
778,20180320.0,10500.0,0.0,10500.0
779,20180321.0,10500.0,0.0,10500.0
780,20180322.0,10500.0,0.0,10500.0
781,20180323.0,10500.0,0.0,10500.0
782,20180324.0,10500.0,0.0,10500.0
783,20180325.0,10500.0,0.0,10500.0
784,20180326.0,10500.0,0.0,10500.0
785,20180327.0,10500.0,0.0,10500.0
786,20180328.0,10500.0,0.0,10500.0
787,20180329.0,10500.0,0.0,10500.0
788,20180330.0,10500.0,0.0,10500.0
789,20180331.0,10500.0,0.0,10500.0
790,20180401.0,10500.0,0.0,10500.0
791,20180402.0,10500.0,0.0,10500.0
792,20180403.0,10500.0,0.0,10500.0
793,20180404.0,10500.0,0.0,10500.0
794,20180405.0,10500.0,0.0,10500.0
795,20180406.0,10500.0,0.0,10500.0
796,20180407.0,10500.0,0.0,10500.0
797,20180408.0,10500.0,0.0,10500.0
798,20180409.0,10500.0,0.0,10500.0
799,20180410.0,10500.0,0.0,10500.0
800,20180411.0,10500.0,0.0,10500.0
801,20180412.0,8500.0,0.0,8500.0
802,20180413.0,8500.0,0.0,8500.0
803,20180414.0,8500.0,0.0,8500.0
804,20180415.0,8500.0,0.0,8500.0
805,20180416.0,8500.0,0.0,8500.0
806,20180417.0,8500.0,0.0,8500.0
807,20180418.0,8500.0,0.0,8500.0
808,20180419.0,8500.0,0.0,8500.0
809,20180420.0,8500.0,0.0,8500.0
810,20180421.0,8500.0,0.0,8500.0
811,20180422.0,8500.0,0.0,8500.0
812,20180423.0,8500.0,0.0,8500.0
813,20180424.0,7500.0,0.0,7500.0
814,20180425.0,7500.0,0.0,7500.0
815,20180426.0,7500.0,0.0,7500.0
816,20180427.0,7500.0,0.0,7500.0
817,20180428.0,7500.0,0.0,7500.0
818,20180429.0,7500.0,0.0,7500.0
819,20180430.0,7500.0,0.0,7500.0
820,20180501.0,7500.0,0.0,7500.0
821,20180502.0,7500.0,0.0,7500.0
822,20180503.0,7500.0,0.0,7500.0
823,20180504.0,7500.0,0.0,7500.0
824,20180505.0,7500.0,0.0,7500.0
825,20180506.0,7500.0,0.0,7500.0
826,20180507.0,7500.0,0.0,7500.0
827,20180508.0,7500.0,0.0,7500.0
828,20180509.0,7500.0,0.0,7500.0
829,20180510.0,7500.0,0.0,7500.0
830,20180511.0,7500.0,0.0,7500.0
831,20180512.0,7500.0,0.0,7500.0
832,20180513.0,7500.0,0.0,7500.0
833,20180514.0,7500.0,0.0,7500.0
834,20180515.0,7500.0,0.0,7500.0
835,20180516.0,7500.0,0.0,7500.0
836,20180517.0,7500.0,0.0,7500.0
837,20180518.0,7500.0,0.0,7500.0
838,20180519.0,7500.0,0.0,7500.0
839,20180520.0,8500.0,0.0,8500.0
840,20180521.0,8500.0,0.0,8500.0
841,20180522.0,8500.0,0.0,8500.0
842,20180523.0,7500.0,0.0,7500.0
843,20180524.0,7500.0,0.0,7500.0
844,20180525.0,7500.0,0.0,7500.0
845,20180526.0,7500.0,0.0,7500.0
846,20180527.0,7500.0,0.0,7500.0
847,20180528.0,7500.0,0.0,7500.0
848,20180529.0,7500.0,0.0,7500.0
849,20180530.0,8000.0,0.0,8000.0
850,20180531.0,8000.0,0.0,8000.0
851,20180601.0,8000.0,0.0,8000.0
852,20180602.0,8000.0,0.0,8000.0
853,20180603.0,8500.0,0.0,8500.0
854,20180604.0,8500.0,0.0,8500.0
855,20180605.0,8500.0,0.0,8500.0
856,20180606.0,8500.0,0.0,8500.0
857,20180607.0,8500.0,0.0,8500.0
858,20180608.0,8500.0,0.0,8500.0
859,20180609.0,8500.0,0.0,8500.0
860,20180610.0,8500.0,0.0,8500.0
861,20180611.0,8500.0,0.0,8500.0
862,20180612.0,8500.0,0.0,8500.0
863,20180613.0,8500.0,0.0,8500.0
864,20180614.0,8500.0,0.0,8500.0
865,20180615.0,8500.0,0.0,8500.0
866,20180616.0,8500.0,0.0,8500.0
867,20180617.0,8500.0,0.0,8500.0
868,20180618.0,8500.0,0.0,8500.0
869,20180619.0,6900.0,0.0,6900.0
870,20180620.0,6900.0,0.0,6900.0
871,20180621.0,6900.0,0.0,6900.0
872,20180622.0,6900.0,0.0,6900.0
873,20180623.0,6900.0,0.0,6900.0
874,20180624.0,6900.0,0.0,6900.0
875,20180625.0,6900.0,0.0,6900.0
876,20180626.0,6900.0,0.0,6900.0
877,20180627.0,6900.0,0.0,6900.0
878,20180628.0,6900.0,0.0,6900.0
879,20180629.0,6900.0,0.0,6900.0
880,20180630.0,6900.0,0.0,6900.0
881,20180701.0,6900.0,0.0,6900.0
882,20180702.0,6900.0,0.0,6900.0
883,20180703.0,6900.0,0.0,6900.0
884,20180704.0,6900.0,0.0,6900.0
885,20180705.0,6900.0,0.0,6900.0
886,20180706.0,6900.0,0.0,6900.0
887,20180707.0,6900.0,0.0,6900.0
888,20180708.0,6900.0,0.0,6900.0
889,20180709.0,6900.0,0.0,6900.0
890,20180710.0,6900.0,0.0,6900.0
891,20180711.0,6900.0,0.0,6900.0
892,20180712.0,6900.0,0.0,6900.0
893,20180713.0,6900.0,0.0,6900.0
894,20180714.0,6900.0,0.0,6900.0
895,20180715.0,6900.0,0.0,6900.0
896,20180716.0,6900.0,0.0,6900.0
897,20180717.0,6900.0,0.0,6900.0
898,20180718.0,6900.0,0.0,6900.0
899,20180719.0,6900.0,0.0,6900.0
900,20180720.0,6900.0,0.0,6900.0
901,20180721.0,6900.0,0.0,6900.0
902,20180722.0,6900.0,0.0,6900.0
903,20180723.0,6900.0,0.0,6900.0
904,20180724.0,6900.0,0.0,6900.0
905,20180725.0,6900.0,0.0,6900.0
906,20180726.0,6900.0,0.0,6900.0
907,20180727.0,6900.0,0.0,6900.0
908,20180728.0,6900.0,0.0,6900.0
909,20180729.0,6900.0,0.0,6900.0
910,20180730.0,6900.0,0.0,6900.0
911,20180731.0,6900.0,0.0,6900.0
912,20180801.0,6900.0,0.0,6900.0
913,20180802.0,6900.0,0.0,6900.0
914,20180803.0,6900.0,0.0,6900.0
915,20180804.0,6900.0,0.0,6900.0
916,20180805.0,6900.0,0.0,6900.0
917,20180806.0,6900.0,0.0,6900.0
918,20180807.0,6300.0,0.0,6300.0
919,20180808.0,6300.0,0.0,6300.0
920,20180809.0,6300.0,0.0,6300.0
921,20180810.0,6300.0,0.0,6300.0
922,20180811.0,6300.0,0.0,6300.0
923,20180812.0,6300.0,0.0,6300.0
924,20180813.0,6300.0,0.0,6300.0
925,20180814.0,6300.0,0.0,6300.0
926,20180815.0,6300.0,0.0,6300.0
927,20180816.0,6300.0,0.0,6300.0
928,20180817.0,6300.0,0.0,6300.0
929,20180818.0,6300.0,0.0,6300.0
930,20180819.0,6300.0,0.0,6300.0
931,20180820.0,6300.0,0.0,6300.0
932,20180821.0,6300.0,0.0,6300.0
933,20180822.0,6300.0,0.0,6300.0
934,20180823.0,6300.0,0.0,6300.0
935,20180824.0,6300.0,0.0,6300.0
936,20180825.0,6300.0,0.0,6300.0
937,20180826.0,6300.0,0.0,6300.0
938,20180827.0,6300.0,0.0,6300.0
939,20180828.0,6300.0,0.0,6300.0
940,20180829.0,6300.0,0.0,6300.0
941,20180830.0,6300.0,0.0,6300.0
942,20180831.0,6300.0,0.0,6300.0
943,20180901.0,6300.0,0.0,6300.0
944,20180902.0,6300.0,0.0,6300.0
945,20180903.0,6300.0,0.0,6300.0
946,20180904.0,6300.0,0.0,6300.0
947,20180905.0,6300.0,0.0,6300.0
948,20180906.0,6300.0,0.0,6300.0
949,20180907.0,6300.0,0.0,6300.0
950,20180908.0,6300.0,0.0,6300.0
951,20180909.0,6300.0,0.0,6300.0
952,20180910.0,6300.0,0.0,6300.0
953,20180911.0,6300.0,0.0,6300.0
954,20180912.0,6300.0,0.0,6300.0
955,20180913.0,6300.0,0.0,6300.0
956,20180914.0,6300.0,0.0,6300.0
957,20180915.0,6300.0,0.0,6300.0
958,20180916.0,6300.0,0.0,6300.0
959,20180917.0,6300.0,0.0,6300.0
960,20180918.0,6300.0,0.0,6300.0
961,20180919.0,6300.0,0.0,6300.0
962,20180920.0,6300.0,0.0,6300.0
963,20180921.0,6300.0,0.0,6300.0
964,20180922.0,6300.0,0.0,6300.0
965,20180923.0,6300.0,0.0,6300.0
966,20180924.0,6300.0,0.0,6300.0
967,20180925.0,6300.0,0.0,6300.0
968,20180926.0,6300.0,0.0,6300.0
969,20180927.0,6300.0,0.0,6300.0
970,20180928.0,6300.0,0.0,6300.0
971,20180929.0,6300.0,0.0,6300.0
972,20180930.0,6300.0,0.0,6300.0
973,20181001.0,6300.0,0.0,6300.0
974,20181002.0,6300.0,0.0,6300.0
975,20181003.0,6300.0,0.0,6300.0
976,20181004.0,6300.0,0.0,6300.0
977,20181005.0,6300.0,0.0,6300.0
978,20181006.0,6300.0,0.0,6300.0
979,20181007.0,6300.0,0.0,6300.0
980,20181008.0,6300.0,0.0,6300.0
981,20181009.0,6300.0,0.0,6300.0
982,20181010.0,6300.0,0.0,6300.0
983,20181011.0,6300.0,0.0,6300.0
984,20181012.0,6300.0,0.0,6300.0
985,20181013.0,6300.0,0.0,6300.0
986,20181014.0,6300.0,0.0,6300.0
987,20181015.0,6300.0,0.0,6300.0
988,20181016.0,6300.0,0.0,6300.0
989,20181017.0,6300.0,0.0,6300.0
990,20181018.0,6300.0,0.0,6300.0
991,20181019.0,6300.0,0.0,6300.0
992,20181020.0,6300.0,0.0,6300.0
993,20181021.0,6300.0,0.0,6300.0
994,20181022.0,6300.0,0.0,6300.0
995,20181023.0,6300.0,0.0,6300.0
996,20181024.0,6300.0,0.0,6300.0
997,20181025.0,6300.0,0.0,6300.0
998,20181026.0,6300.0,0.0,6300.0
999,20181027.0,6300.0,0.0,6300.0
1000,20181028.0,6300.0,0.0,6300.0
1001,20181029.0,6300.0,0.0,6300.0
1002,20181030.0,6300.0,0.0,6300.0
1003,20181031.0,6300.0,0.0,6300.0
1004,20181101.0,6300.0,0.0,6300.0
1005,20181102.0,6300.0,0.0,6300.0
1006,20181103.0,6300.0,0.0,6300.0
1007,20181104.0,6300.0,0.0,6300.0
1008,20181105.0,6300.0,0.0,6300.0
1009,20181106.0,6300.0,0.0,6300.0
1010,20181107.0,15000.0,0.0,15000.0
1011,20181108.0,15000.0,0.0,15000.0
1012,20181109.0,15000.0,0.0,15000.0
1013,20181110.0,15000.0,0.0,15000.0
1014,20181111.0,15000.0,0.0,15000.0
1015,20181112.0,15000.0,0.0,15000.0
1016,20181113.0,15000.0,0.0,15000.0
1017,20181114.0,15000.0,0.0,15000.0
1018,20181115.0,15000.0,0.0,15000.0
1019,20181116.0,15000.0,0.0,15000.0
1020,20181117.0,15000.0,0.0,15000.0
1021,20181118.0,15000.0,0.0,15000.0
1022,20181119.0,15000.0,0.0,15000.0
1023,20181120.0,15000.0,0.0,15000.0
1024,20181121.0,15000.0,0.0,15000.0
1025,20181122.0,15000.0,0.0,15000.0
1026,20181123.0,15000.0,0.0,15000.0
1027,20181124.0,15000.0,0.0,15000.0
1028,20181125.0,15000.0,0.0,15000.0
1029,20181126.0,15000.0,0.0,15000.0
1030,20181127.0,15000.0,0.0,15000.0
1031,20181128.0,15000.0,0.0,15000.0
1032,20181129.0,15000.0,0.0,15000.0
1033,20181130.0,15000.0,0.0,15000.0
1034,20181201.0,14400.0,0.0,14400.0
1035,20181202.0,14400.0,0.0,14400.0
1036,20181203.0,14400.0,0.0,14400.0
1037,20181204.0,14400.0,0.0,14400.0
1038,20181205.0,14400.0,0.0,14400.0
1039,20181206.0,14400.0,0.0,14400.0
1040,20181207.0,14400.0,0.0,14400.0
1041,20181208.0,14400.0,0.0,14400.0
1042,20181209.0,14400.0,0.0,14400.0
1043,20181210.0,14400.0,0.0,14400.0
1044,20181211.0,14400.0,0.0,14400.0
1045,20181212.0,14400.0,0.0,14400.0
1046,20181213.0,14400.0,0.0,14400.0
1047,20181214.0,14400.0,0.0,14400.0
1048,20181215.0,14400.0,0.0,14400.0
1049,20181216.0,14400.0,0.0,14400.0
1050,20181217.0,14400.0,0.0,14400.0
1051,20181218.0,14400.0,0.0,14400.0
1052,20181219.0,14400.0,0.0,14400.0
1053,20181220.0,14400.0,0.0,14400.0
1054,20181221.0,14400.0,0.0,14400.0
1055,20181222.0,14400.0,0.0,14400.0
1056,20181223.0,14400.0,0.0,14400.0
1057,20181224.0,14400.0,0.0,14400.0
1058,20181225.0,14400.0,0.0,14400.0
1059,20181226.0,14400.0,0.0,14400.0
1060,20181227.0,14400.0,0.0,14400.0
1061,20181228.0,14400.0,0.0,14400.0
1062,20181229.0,14400.0,0.0,14400.0
1063,20181230.0,14400.0,0.0,14400.0
1064,20181231.0,18400.0,0.0,18400.0
1065,20190101.0,18400.0,0.0,18400.0
1066,20190102.0,13800.0,0.0,13800.0
1067,20190103.0,13800.0,0.0,13800.0
1068,20190104.0,13800.0,0.0,13800.0
1069,20190105.0,13800.0,0.0,13800.0
1070,20190106.0,13800.0,0.0,13800.0
1071,20190107.0,13800.0,0.0,13800.0
1072,20190108.0,13800.0,0.0,13800.0
1073,20190109.0,13800.0,0.0,13800.0
1074,20190110.0,13800.0,0.0,13800.0
1075,20190111.0,13800.0,0.0,13800.0
1076,20190112.0,13800.0,0.0,13800.0
1077,20190113.0,13800.0,0.0,13800.0
1078,20190114.0,13800.0,0.0,13800.0
1079,20190115.0,13800.0,0.0,13800.0
1080,20190116.0,13800.0,0.0,13800.0
1081,20190117.0,13800.0,0.0,13800.0
1082,20190118.0,13800.0,0.0,13800.0
1083,20190119.0,13800.0,0.0,13800.0
1084,20190120.0,13800.0,0.0,13800.0
1085,20190121.0,13800.0,0.0,13800.0
1086,20190122.0,13800.0,0.0,13800.0
1087,20190123.0,13800.0,0.0,13800.0
1088,20190124.0,13800.0,0.0,13800.0
1089,20190125.0,13800.0,0.0,13800.0
1090,20190126.0,13800.0,0.0,13800.0
1091,20190127.0,13800.0,0.0,13800.0
1092,20190128.0,13800.0,0.0,13800.0
1093,20190129.0,13800.0,0.0,13800.0
1094,20190130.0,13800.0,0.0,13800.0
1095,20190131.0,13800.0,0.0,13800.0
1096,20190201.0,13800.0,0.0,13800.0
1097,20190202.0,13800.0,0.0,13800.0
1098,20190203.0,13800.0,0.0,13800.0
1099,20190204.0,13200.0,0.0,13200.0
1100,20190205.0,13200.0,0.0,13200.0
1101,20190206.0,13200.0,0.0,13200.0
1102,20190207.0,13200.0,0.0,13200.0
1103,20190208.0,13200.0,0.0,13200.0
1104,20190209.0,13200.0,0.0,13200.0
1105,20190210.0,13800.0,0.0,13800.0
1106,20190211.0,13800.0,0.0,13800.0
1107,20190212.0,13800.0,0.0,13800.0
1108,20190213.0,13800.0,0.0,13800.0
1109,20190214.0,13800.0,0.0,13800.0
1110,20190215.0,13800.0,0.0,13800.0
1111,20190216.0,13800.0,0.0,13800.0
1112,20190217.0,13800.0,0.0,13800.0
1113,20190218.0,13800.0,0.0,13800.0
1114,20190219.0,13800.0,0.0,13800.0
1115,20190220.0,13800.0,0.0,13800.0
1116,20190221.0,13800.0,0.0,13800.0
1117,20190222.0,13800.0,0.0,13800.0
1118,20190223.0,13800.0,0.0,13800.0
1119,20190224.0,13800.0,0.0,13800.0
1120,20190225.0,13800.0,0.0,13800.0
1121,20190226.0,13800.0,0.0,13800.0
1122,20190227.0,13800.0,0.0,13800.0
1123,20190228.0,13800.0,0.0,13800.0
1124,20190301.0,13800.0,0.0,13800.0
1125,20190302.0,13800.0,0.0,13800.0
1126,20190303.0,13800.0,0.0,13800.0
1127,20190304.0,13100.0,0.0,13100.0
1128,20190305.0,13100.0,0.0,13100.0
1129,20190306.0,13100.0,0.0,13100.0
1130,20190307.0,13100.0,0.0,13100.0
1131,20190308.0,13100.0,0.0,13100.0
1132,20190309.0,13100.0,0.0,13100.0
1133,20190310.0,13100.0,0.0,13100.0
1134,20190311.0,13100.0,0.0,13100.0
1135,20190312.0,13100.0,0.0,13100.0
1136,20190313.0,13100.0,0.0,13100.0
1137,20190314.0,13100.0,0.0,13100.0
1138,20190315.0,13100.0,0.0,13100.0
1139,20190316.0,13100.0,0.0,13100.0
1140,20190317.0,13100.0,0.0,13100.0
1141,20190318.0,13100.0,0.0,13100.0
1142,20190319.0,13100.0,0.0,13100.0
1143,20190320.0,13100.0,0.0,13100.0
1144,20190321.0,13100.0,0.0,13100.0
1145,20190322.0,13100.0,0.0,13100.0
1146,20190323.0,13100.0,0.0,13100.0
1147,20190324.0,13100.0,0.0,13100.0
1148,20190325.0,13100.0,0.0,13100.0
1149,20190326.0,13100.0,0.0,13100.0
1150,20190327.0,13100.0,0.0,13100.0
1151,20190328.0,13100.0,0.0,13100.0
1152,20190329.0,13100.0,0.0,13100.0
1153,20190330.0,13100.0,0.0,13100.0
1154,20190331.0,13100.0,0.0,13100.0
1155,20190401.0,13100.0,0.0,13100.0
1156,20190402.0,13100.0,0.0,13100.0
1157,20190403.0,13100.0,0.0,13100.0
1158,20190404.0,13100.0,0.0,13100.0
1159,20190405.0,12500.0,0.0,12500.0
1160,20190406.0,12500.0,0.0,12500.0
1161,20190407.0,12500.0,0.0,12500.0
1162,20190408.0,12500.0,0.0,12500.0
1163,20190409.0,12500.0,0.0,12500.0
1164,20190410.0,12500.0,0.0,12500.0
1165,20190411.0,12500.0,0.0,12500.0
1166,20190412.0,12500.0,0.0,12500.0
1167,20190413.0,12500.0,0.0,12500.0
1168,20190414.0,12500.0,0.0,12500.0
1169,20190415.0,12500.0,0.0,12500.0
1170,20190416.0,12500.0,0.0,12500.0
1171,20190417.0,12500.0,0.0,12500.0
1172,20190418.0,12500.0,0.0,12500.0
1173,20190419.0,12500.0,0.0,12500.0
1174,20190420.0,32500.0,0.0,32500.0
1175,20190421.0,32500.0,0.0,32500.0
1176,20190422.0,32500.0,0.0,32500.0
1177,20190423.0,32500.0,0.0,32500.0
1178,20190424.0,32500.0,0.0,32500.0
1179,20190425.0,32500.0,0.0,32500.0
1180,20190426.0,32500.0,0.0,32500.0
1181,20190427.0,32500.0,0.0,32500.0
1182,20190428.0,32500.0,0.0,32500.0
1183,20190429.0,32500.0,0.0,32500.0
1184,20190430.0,32500.0,0.0,32500.0
1185,20190501.0,32500.0,0.0,32500.0
1186,20190502.0,32500.0,0.0,32500.0
1187,20190503.0,32500.0,0.0,32500.0
1188,20190504.0,32500.0,0.0,32500.0
1189,20190505.0,27500.0,0.0,27500.0
1190,20190506.0,27500.0,0.0,27500.0
1191,20190507.0,27500.0,0.0,27500.0
1192,20190508.0,27500.0,0.0,27500.0
1193,20190509.0,27500.0,0.0,27500.0
1194,20190510.0,27500.0,0.0,27500.0
1195,20190511.0,27500.0,0.0,27500.0
1196,20190512.0,27500.0,0.0,27500.0
1197,20190513.0,27500.0,0.0,27500.0
1198,20190514.0,27500.0,0.0,27500.0
1199,20190515.0,27500.0,0.0,27500.0
1200,20190516.0,27500.0,0.0,27500.0
1201,20190517.0,27500.0,0.0,27500.0
1202,20190518.0,27500.0,0.0,27500.0
1203,20190519.0,27500.0,0.0,27500.0
1204,20190520.0,27500.0,0.0,27500.0
1205,20190521.0,27500.0,0.0,27500.0
1206,20190522.0,27500.0,0.0,27500.0
1207,20190523.0,27500.0,0.0,27500.0
1208,20190524.0,27500.0,0.0,27500.0
1209,20190525.0,27500.0,0.0,27500.0
1210,20190526.0,27500.0,0.0,27500.0
1211,20190527.0,27500.0,0.0,27500.0
1212,20190528.0,27500.0,0.0,27500.0
1213,20190529.0,27500.0,0.0,27500.0
1214,20190530.0,27500.0,0.0,27500.0
1215,20190531.0,27500.0,0.0,27500.0
1216,20190601.0,27500.0,0.0,27500.0
1217,20190602.0,27500.0,0.0,27500.0
1218,20190603.0,27500.0,0.0,27500.0
1219,20190604.0,27500.0,0.0,27500.0
1220,20190605.0,27500.0,0.0,27500.0
1221,20190606.0,27500.0,0.0,27500.0
1222,20190607.0,27500.0,0.0,27500.0
1223,20190608.0,27500.0,0.0,27500.0
1224,20190609.0,27500.0,0.0,27500.0
1225,20190610.0,27500.0,0.0,27500.0
1226,20190611.0,27500.0,0.0,27500.0
1227,20190612.0,27500.0,0.0,27500.0
1228,20190613.0,27500.0,0.0,27500.0
1229,20190614.0,27500.0,0.0,27500.0
1230,20190615.0,27500.0,0.0,27500.0
1231,20190616.0,27500.0,0.0,27500.0
1232,20190617.0,27500.0,0.0,27500.0
1233,20190618.0,27500.0,0.0,27500.0
1234,20190619.0,27500.0,0.0,27500.0
1235,20190620.0,27500.0,0.0,27500.0
1236,20190621.0,27500.0,0.0,27500.0
1237,20190622.0,27500.0,0.0,27500.0
1238,20190623.0,27500.0,0.0,27500.0
1239,20190624.0,27500.0,0.0,27500.0
1240,20190625.0,27500.0,0.0,27500.0
1241,20190626.0,27500.0,0.0,27500.0
1242,20190627.0,27500.0,0.0,27500.0
1243,20190628.0,27500.0,0.0,27500.0
1244,20190629.0,27500.0,0.0,27500.0
1245,20190630.0,27500.0,0.0,27500.0
1246,20190701.0,26000.0,0.0,26000.0
1247,20190702.0,26000.0,0.0,26000.0
1248,20190703.0,26000.0,0.0,26000.0
1249,20190704.0,26000.0,0.0,26000.0
1250,20190705.0,26000.0,0.0,26000.0
1251,20190706.0,26000.0,0.0,26000.0
1252,20190707.0,26000.0,0.0,26000.0
1253,20190708.0,33000.0,0.0,33000.0
